epoch,train/box_loss,train/cls_loss,val/box_loss,val/cls_loss,metrics/mAP50(B)
101,0.3511,0.8867,0.377,0.9596,0.1073
102,0.3474,0.8986,0.3733,0.9719,0.1194
103,0.3394,0.8804,0.3654,0.9538,0.1292
104,0.3421,0.867,0.3681,0.9406,0.1256
105,0.3433,0.867,0.3693,0.9408,0.1302
106,0.326,0.8656,0.352,0.9397,0.1351
107,0.3277,0.8406,0.3538,0.9149,0.1337
108,0.3277,0.8422,0.3537,0.9166,0.1453
109,0.3282,0.8444,0.3543,0.919,0.1442
110,0.3224,0.8122,0.3485,0.8869,0.1528
111,0.3187,0.8091,0.3447,0.884,0.163
112,0.3125,0.8011,0.3386,0.8761,0.1624
113,0.3127,0.7972,0.3388,0.8723,0.1716
114,0.3121,0.7894,0.3382,0.8647,0.1787
115,0.2953,0.7862,0.3213,0.8616,0.1823
116,0.3043,0.77,0.3303,0.8455,0.1832
117,0.297,0.7645,0.323,0.84,0.1924
118,0.2917,0.7648,0.3178,0.8405,0.2054
119,0.2791,0.7567,0.3051,0.8324,0.1998
120,0.2815,0.7556,0.3074,0.8314,0.2115
121,0.2939,0.7451,0.3198,0.821,0.2173
122,0.2791,0.7413,0.305,0.8172,0.226
123,0.2742,0.7194,0.3001,0.7953,0.2348
124,0.2745,0.7189,0.3004,0.7949,0.2443
125,0.2703,0.7303,0.2961,0.8063,0.2458
126,0.2719,0.7123,0.2977,0.7883,0.2564
127,0.2762,0.7088,0.3019,0.7849,0.2628
128,0.263,0.6988,0.2887,0.7748,0.2703
129,0.2641,0.6938,0.2897,0.7699,0.2748
130,0.255,0.6825,0.2806,0.7586,0.2813
131,0.2658,0.7069,0.2913,0.783,0.2889
132,0.2566,0.6692,0.2821,0.7453,0.2979
133,0.2478,0.6662,0.2733,0.7422,0.3092
134,0.2553,0.6413,0.2807,0.7173,0.3188
135,0.2544,0.6638,0.2797,0.7398,0.3258
136,0.2468,0.6449,0.2721,0.7208,0.3316
137,0.2355,0.6432,0.2607,0.7191,0.3471
138,0.2503,0.6339,0.2755,0.7098,0.3548
139,0.2407,0.6316,0.2658,0.7074,0.3579
140,0.2428,0.625,0.2678,0.7008,0.3652
141,0.232,0.6216,0.257,0.6973,0.3769
142,0.2306,0.6163,0.2555,0.6919,0.3891
143,0.231,0.6102,0.2559,0.6858,0.3952
144,0.234,0.605,0.2587,0.6805,0.4049
145,0.227,0.6117,0.2518,0.6872,0.4116
146,0.218,0.6033,0.2427,0.6786,0.4226
147,0.2236,0.5984,0.2482,0.6736,0.4349
148,0.2285,0.5805,0.253,0.6557,0.4386
149,0.2187,0.5916,0.2431,0.6667,0.4489
150,0.2171,0.5858,0.2415,0.6608,0.4583
151,0.2083,0.5676,0.2326,0.6425,0.4675
152,0.2057,0.5795,0.2299,0.6543,0.4715
153,0.2077,0.5572,0.2318,0.6319,0.4791
154,0.2075,0.5434,0.2315,0.618,0.4907
155,0.2079,0.5624,0.2318,0.6369,0.5033
156,0.2064,0.5482,0.2303,0.6225,0.5134
157,0.2119,0.5526,0.2357,0.6268,0.5191
158,0.2025,0.5344,0.2262,0.6085,0.5337
159,0.2058,0.526,0.2295,0.6,0.5379
160,0.1987,0.5417,0.2222,0.6156,0.5471
161,0.2045,0.5164,0.228,0.5901,0.5551
162,0.1863,0.511,0.2097,0.5846,0.5647
163,0.1911,0.504,0.2144,0.5775,0.5749
164,0.1974,0.493,0.2207,0.5663,0.5832
165,0.1901,0.5031,0.2133,0.5762,0.5868
166,0.1941,0.4901,0.2172,0.5631,0.6023
167,0.1899,0.5032,0.2129,0.5761,0.6026
168,0.1913,0.4818,0.2142,0.5545,0.6141
169,0.1882,0.4871,0.211,0.5597,0.6209
170,0.1871,0.5107,0.2098,0.5831,0.6264
171,0.1898,0.4911,0.2124,0.5634,0.6369
172,0.1859,0.4851,0.2084,0.5572,0.6425
173,0.1845,0.4681,0.207,0.54,0.6523
174,0.1783,0.4755,0.2007,0.5473,0.6606
175,0.174,0.4743,0.1963,0.5459,0.6709
176,0.1723,0.4575,0.1946,0.529,0.6744
177,0.1781,0.4679,0.2003,0.5392,0.6785
178,0.1609,0.473,0.183,0.5442,0.6859
179,0.1653,0.4573,0.1873,0.5283,0.6941
180,0.1658,0.4552,0.1877,0.526,0.7004
181,0.1682,0.4371,0.19,0.5077,0.7108
182,0.1551,0.439,0.1768,0.5095,0.7168
183,0.1734,0.4555,0.195,0.5257,0.7176
184,0.169,0.4385,0.1905,0.5086,0.7229
185,0.1747,0.4332,0.1962,0.5031,0.7226
186,0.169,0.432,0.1904,0.5017,0.7343
187,0.1678,0.434,0.189,0.5036,0.7385
188,0.1728,0.4222,0.194,0.4915,0.7457
189,0.1576,0.4295,0.1787,0.4986,0.7531
190,0.1519,0.4146,0.1729,0.4836,0.7575
191,0.1572,0.4287,0.1782,0.4976,0.7618
192,0.1532,0.4112,0.1741,0.4798,0.7673
193,0.1551,0.4274,0.1758,0.4958,0.771
194,0.1501,0.4139,0.1708,0.4822,0.7765
195,0.1572,0.4044,0.1778,0.4725,0.7706
196,0.156,0.4157,0.1765,0.4836,0.7838
197,0.1524,0.3947,0.1728,0.4624,0.7884
198,0.1531,0.3986,0.1735,0.4661,0.7918
199,0.1499,0.4004,0.1702,0.4677,0.7961
200,0.1535,0.3968,0.1737,0.4639,0.8026
201,0.1492,0.3791,0.1693,0.446,0.8024
202,0.1467,0.3852,0.1667,0.4519,0.8144
203,0.1518,0.3914,0.1717,0.4579,0.8133
204,0.1526,0.377,0.1724,0.4433,0.8146
205,0.1521,0.3952,0.1719,0.4613,0.8172
206,0.1397,0.3866,0.1593,0.4525,0.8207
207,0.1411,0.3761,0.1607,0.4418,0.8213
208,0.1345,0.376,0.154,0.4416,0.8267
209,0.141,0.3903,0.1605,0.4557,0.8306
210,0.1435,0.3806,0.1629,0.4458,0.8343
211,0.14,0.3738,0.1593,0.4388,0.837
212,0.1496,0.3572,0.1688,0.422,0.837
213,0.1371,0.3793,0.1563,0.4439,0.836
214,0.133,0.3725,0.152,0.4369,0.8407
215,0.1405,0.3607,0.1595,0.4249,0.8499
216,0.1377,0.3553,0.1566,0.4193,0.8499
217,0.139,0.356,0.1579,0.4199,0.8505
218,0.1371,0.3458,0.1559,0.4095,0.8492
219,0.1361,0.3496,0.1548,0.413,0.8535
220,0.1236,0.3574,0.1422,0.4206,0.8517
221,0.13,0.3348,0.1485,0.3978,0.8557
222,0.13,0.3447,0.1484,0.4076,0.8584
223,0.1306,0.3461,0.1489,0.4088,0.8598
224,0.1294,0.3441,0.1477,0.4065,0.8655
225,0.1331,0.3319,0.1513,0.3941,0.86
226,0.1335,0.3299,0.1516,0.392,0.8632
227,0.1242,0.3462,0.1423,0.4081,0.8632
228,0.1327,0.3258,0.1507,0.3875,0.8651
229,0.1316,0.3418,0.1495,0.4033,0.8706
230,0.1304,0.328,0.1483,0.3894,0.8667
231,0.1204,0.3387,0.1382,0.3998,0.8751
232,0.1292,0.3249,0.1469,0.3859,0.8734
233,0.1268,0.3172,0.1445,0.3779,0.8755
234,0.1307,0.3316,0.1483,0.3922,0.8775
235,0.1343,0.3229,0.1518,0.3833,0.8763
236,0.1328,0.3329,0.1502,0.3931,0.8818
237,0.1249,0.3268,0.1422,0.3868,0.8792
238,0.1238,0.3162,0.1411,0.3759,0.8825
239,0.1264,0.3128,0.1437,0.3723,0.8811
240,0.1172,0.3149,0.1344,0.3743,0.8835
241,0.115,0.3146,0.1321,0.3739,0.8844
242,0.1195,0.3045,0.1365,0.3635,0.8852
243,0.1274,0.3167,0.1444,0.3755,0.8823
244,0.1192,0.3052,0.1361,0.3639,0.8873
245,0.1279,0.3035,0.1448,0.362,0.8858
246,0.106,0.301,0.1228,0.3593,0.8894
247,0.1116,0.3057,0.1283,0.3638,0.8818
248,0.1185,0.2969,0.1351,0.3548,0.8845
249,0.1231,0.302,0.1397,0.3597,0.8907
250,0.1179,0.3216,0.1344,0.3792,0.8958
251,0.1173,0.2976,0.1338,0.355,0.8933
252,0.1168,0.2932,0.1332,0.3504,0.8894
253,0.1082,0.2819,0.1245,0.3389,0.8869
254,0.1224,0.2943,0.1386,0.3511,0.8948
255,0.1128,0.2837,0.129,0.3403,0.8928
256,0.1212,0.2882,0.1374,0.3446,0.8953
257,0.1151,0.2911,0.1311,0.3474,0.8944
258,0.1204,0.2747,0.1364,0.3308,0.8946
259,0.1164,0.2885,0.1323,0.3444,0.9038
260,0.1138,0.2884,0.1297,0.3442,0.8954
261,0.1151,0.2743,0.1309,0.3299,0.8953
262,0.1062,0.2803,0.122,0.3357,0.8958
263,0.1133,0.2676,0.129,0.3228,0.8948
264,0.1215,0.2936,0.1371,0.3487,0.8999
265,0.1191,0.2825,0.1347,0.3373,0.8962
266,0.1073,0.2772,0.1228,0.3319,0.8995
267,0.1144,0.2761,0.1299,0.3306,0.8988
268,0.1128,0.2853,0.1282,0.3397,0.9019
269,0.1153,0.2744,0.1307,0.3285,0.8998
270,0.1114,0.2766,0.1267,0.3306,0.8952
271,0.1094,0.285,0.1247,0.3389,0.8952
272,0.1169,0.269,0.1322,0.3227,0.9036
273,0.1111,0.2619,0.1262,0.3154,0.8978
274,0.116,0.263,0.1311,0.3163,0.896
275,0.1143,0.2799,0.1293,0.3331,0.8981
276,0.1075,0.2682,0.1225,0.3212,0.9042
277,0.108,0.2624,0.123,0.3152,0.8963
278,0.1182,0.2732,0.1331,0.3258,0.8982
279,0.1092,0.2724,0.1241,0.3249,0.899
280,0.1042,0.2596,0.119,0.3119,0.8975
281,0.1017,0.2546,0.1165,0.3068,0.8978
282,0.1123,0.2488,0.1271,0.3008,0.897
283,0.108,0.2461,0.1227,0.2979,0.9004
284,0.103,0.2573,0.1176,0.309,0.9009
285,0.1101,0.2514,0.1246,0.3029,0.9
286,0.1072,0.2724,0.1218,0.3238,0.8973
287,0.0979,0.2571,0.1124,0.3083,0.9061
288,0.1089,0.2402,0.1233,0.2913,0.8985
289,0.1124,0.2662,0.1268,0.3171,0.9035
290,0.1183,0.2552,0.1326,0.306,0.8996
291,0.1054,0.2587,0.1197,0.3093,0.9049
292,0.1062,0.2576,0.1205,0.3081,0.9059
293,0.1128,0.2537,0.1271,0.304,0.9005
294,0.1054,0.2547,0.1196,0.3048,0.8975
295,0.1057,0.2515,0.1199,0.3015,0.9055
296,0.101,0.24,0.1151,0.2898,0.9091
297,0.097,0.2509,0.111,0.3006,0.9048
298,0.1083,0.2554,0.1223,0.3049,0.9041
299,0.0972,0.2447,0.1111,0.2941,0.9062
