epoch,train/box_loss,train/cls_loss,val/box_loss,val/cls_loss,metrics/mAP50(B)
79,0.4529,1.1302,0.4765,1.1947,0.0438
80,0.4472,1.1147,0.471,1.1798,0.051
81,0.4431,1.0889,0.467,1.1545,0.0547
82,0.4301,1.083,0.4542,1.149,0.0601
83,0.4329,1.0804,0.4572,1.1469,0.0563
84,0.4266,1.0561,0.451,1.1232,0.0576
85,0.4261,1.0611,0.4506,1.1287,0.0608
86,0.422,1.0432,0.4467,1.1111,0.0674
87,0.4248,1.0319,0.4496,1.1003,0.0681
88,0.4153,1.0305,0.4402,1.0993,0.0681
89,0.4029,1.0184,0.4279,1.0876,0.0738
90,0.3966,1.0021,0.4217,1.0717,0.0753
91,0.3989,1.0046,0.4241,1.0746,0.0807
92,0.3853,0.9771,0.4106,1.0474,0.0786
93,0.3966,0.9811,0.4219,1.0518,0.0827
94,0.3889,0.9716,0.4143,1.0426,0.0856
95,0.3763,0.9551,0.4018,1.0264,0.0856
96,0.3657,0.951,0.3914,1.0227,0.0942
97,0.3768,0.9294,0.4025,1.0013,0.0975
98,0.3653,0.9378,0.3911,1.01,0.1002
99,0.368,0.9201,0.3938,0.9926,0.1031
100,0.3498,0.9087,0.3756,0.9814,0.1033
101,0.3508,0.9126,0.3766,0.9856,0.1102
102,0.3499,0.8901,0.3758,0.9633,0.1144
103,0.3462,0.876,0.3722,0.9495,0.1171
104,0.3399,0.8665,0.3659,0.9402,0.1232
105,0.3415,0.8756,0.3675,0.9495,0.1293
106,0.3294,0.8524,0.3554,0.9265,0.1382
107,0.3304,0.8687,0.3564,0.9429,0.1376
108,0.3281,0.83,0.3541,0.9045,0.1426
109,0.3265,0.8524,0.3526,0.927,0.1465
110,0.324,0.8328,0.3501,0.9075,0.1459
111,0.3114,0.8227,0.3375,0.8976,0.1567
112,0.306,0.8116,0.3321,0.8866,0.1622
113,0.3167,0.8116,0.3428,0.8868,0.1748
114,0.3087,0.8008,0.3348,0.876,0.1724
115,0.3001,0.8026,0.3261,0.878,0.1795
116,0.3084,0.7875,0.3344,0.863,0.1843
117,0.2981,0.7807,0.3241,0.8562,0.1869
118,0.3003,0.7695,0.3263,0.8452,0.1999
119,0.2917,0.765,0.3177,0.8408,0.2049
120,0.2987,0.7611,0.3246,0.8369,0.2114
121,0.2942,0.7382,0.3201,0.814,0.2128
122,0.2813,0.7344,0.3072,0.8103,0.2264
123,0.2845,0.7445,0.3104,0.8204,0.2247
124,0.28,0.7333,0.3059,0.8093,0.2376
125,0.2809,0.724,0.3067,0.8001,0.2494
126,0.2665,0.7193,0.2922,0.7953,0.247
127,0.272,0.7156,0.2978,0.7917,0.2556
128,0.2712,0.7023,0.2969,0.7783,0.265
129,0.2545,0.6942,0.2802,0.7703,0.2707
130,0.2548,0.6959,0.2804,0.772,0.2752
131,0.248,0.6805,0.2735,0.7566,0.2878
132,0.2543,0.6856,0.2798,0.7617,0.2923
133,0.2568,0.6629,0.2823,0.7389,0.3049
134,0.2583,0.6789,0.2837,0.755,0.3088
135,0.2488,0.6687,0.2741,0.7447,0.3244
136,0.2542,0.6613,0.2795,0.7373,0.3257
137,0.2368,0.6616,0.262,0.7375,0.3354
138,0.2329,0.6615,0.2581,0.7374,0.3473
139,0.2389,0.6508,0.264,0.7266,0.3497
140,0.2389,0.6226,0.2639,0.6983,0.3627
141,0.2346,0.6217,0.2596,0.6974,0.3746
142,0.2223,0.6217,0.2472,0.6973,0.3746
143,0.23,0.6217,0.2549,0.6973,0.3887
144,0.2219,0.6205,0.2466,0.696,0.3978
145,0.2297,0.6054,0.2544,0.6809,0.4082
146,0.2261,0.6077,0.2508,0.6831,0.411
147,0.2176,0.5952,0.2422,0.6705,0.4197
148,0.2178,0.5915,0.2423,0.6666,0.4341
149,0.2131,0.5803,0.2375,0.6553,0.4424
150,0.2162,0.5793,0.2405,0.6543,0.4512
151,0.2194,0.5712,0.2436,0.6461,0.4605
152,0.2078,0.5695,0.232,0.6443,0.4663
153,0.2134,0.5811,0.2376,0.6558,0.478
154,0.2065,0.5605,0.2305,0.6351,0.487
155,0.2034,0.5847,0.2273,0.6591,0.4929
156,0.2051,0.5631,0.2289,0.6374,0.5094
157,0.1987,0.5562,0.2225,0.6305,0.514
158,0.1994,0.5435,0.2231,0.6176,0.5178
159,0.1945,0.5517,0.2182,0.6257,0.532
160,0.2087,0.5373,0.2323,0.6111,0.5357
161,0.1974,0.5386,0.2209,0.6124,0.5495
162,0.1921,0.554,0.2155,0.6276,0.5591
163,0.1951,0.5286,0.2185,0.6021,0.5615
164,0.192,0.5346,0.2152,0.6079,0.5751
165,0.1899,0.5157,0.213,0.5889,0.5817
166,0.1926,0.5171,0.2156,0.5902,0.591
167,0.1918,0.5277,0.2148,0.6005,0.6022
168,0.1839,0.5046,0.2068,0.5774,0.6036
169,0.1822,0.5203,0.2051,0.5929,0.6099
170,0.1823,0.5077,0.2051,0.5801,0.6171
171,0.1708,0.4938,0.1934,0.5661,0.6249
172,0.1734,0.4997,0.1959,0.5718,0.6345
173,0.1864,0.4988,0.2089,0.5708,0.643
174,0.1865,0.4924,0.2089,0.5642,0.65
175,0.1757,0.4713,0.198,0.543,0.6587
176,0.1785,0.4746,0.2007,0.546,0.6631
177,0.1759,0.4749,0.1981,0.5462,0.6742
178,0.1885,0.4729,0.2106,0.544,0.6757
179,0.1775,0.4751,0.1994,0.546,0.6911
180,0.17,0.4682,0.1919,0.539,0.6912
181,0.1647,0.4528,0.1865,0.5234,0.693
182,0.1602,0.4633,0.1819,0.5337,0.6984
183,0.1681,0.4619,0.1897,0.5321,0.709
184,0.1622,0.4583,0.1837,0.5284,0.7127
185,0.1577,0.4593,0.1792,0.5292,0.7212
186,0.1605,0.4542,0.1818,0.5239,0.726
187,0.1572,0.4482,0.1785,0.5177,0.7297
188,0.17,0.4409,0.1912,0.5102,0.7327
189,0.1649,0.4252,0.186,0.4943,0.7358
190,0.1594,0.4389,0.1804,0.5079,0.744
191,0.1658,0.4342,0.1867,0.503,0.7527
192,0.1577,0.4318,0.1786,0.5005,0.7555
193,0.1521,0.4166,0.1728,0.485,0.7557
194,0.163,0.4153,0.1837,0.4836,0.7645
195,0.1571,0.4296,0.1777,0.4977,0.7694
196,0.1483,0.4181,0.1688,0.486,0.7698
197,0.1515,0.4212,0.172,0.4888,0.777
198,0.1472,0.4132,0.1675,0.4807,0.7807
199,0.1437,0.4106,0.164,0.4779,0.781
200,0.1544,0.4152,0.1746,0.4824,0.7892
201,0.1584,0.401,0.1785,0.4679,0.7935
202,0.141,0.4033,0.161,0.4701,0.7985
203,0.1499,0.3963,0.1699,0.4629,0.8019
204,0.143,0.394,0.1629,0.4604,0.7979
205,0.143,0.3926,0.1628,0.4587,0.8024
206,0.1416,0.3944,0.1613,0.4603,0.8098
207,0.1395,0.3864,0.1591,0.4521,0.8128
208,0.1432,0.3978,0.1628,0.4634,0.8157
209,0.138,0.3783,0.1575,0.4437,0.8285
210,0.1428,0.3816,0.1621,0.4468,0.8214
211,0.1404,0.3773,0.1597,0.4423,0.8257
212,0.1387,0.3901,0.1579,0.4549,0.8277
213,0.1346,0.3778,0.1538,0.4425,0.8293
214,0.1355,0.3823,0.1546,0.4467,0.8287
215,0.1415,0.36,0.1605,0.4242,0.8342
216,0.1395,0.3718,0.1584,0.4359,0.8318
217,0.1314,0.3747,0.1502,0.4385,0.8356
218,0.1361,0.3661,0.1549,0.4297,0.8369
219,0.1387,0.3719,0.1574,0.4353,0.8406
220,0.1259,0.3571,0.1445,0.4204,0.8492
221,0.1363,0.3705,0.1548,0.4336,0.8385
222,0.1296,0.3756,0.1481,0.4385,0.848
223,0.1352,0.3523,0.1535,0.415,0.8428
224,0.1279,0.3497,0.1462,0.4122,0.8479
225,0.122,0.3629,0.1403,0.4252,0.8542
226,0.1223,0.362,0.1405,0.4241,0.8526
227,0.1301,0.3433,0.1482,0.4052,0.8507
228,0.1306,0.3422,0.1486,0.4039,0.8532
229,0.1241,0.3415,0.1421,0.403,0.8588
230,0.1313,0.3311,0.1491,0.3925,0.8559
231,0.1192,0.3327,0.137,0.3939,0.86
232,0.1266,0.3303,0.1443,0.3912,0.8607
233,0.1204,0.3304,0.138,0.3911,0.8598
234,0.1226,0.3345,0.1402,0.3951,0.8694
235,0.1256,0.3349,0.1431,0.3953,0.866
236,0.1205,0.3438,0.1379,0.4039,0.859
237,0.1224,0.3217,0.1397,0.3817,0.8667
238,0.1288,0.3359,0.1461,0.3957,0.8652
239,0.1204,0.3246,0.1376,0.3842,0.8706
240,0.127,0.3243,0.1441,0.3837,0.8666
241,0.1167,0.3285,0.1337,0.3877,0.8695
242,0.1245,0.3125,0.1415,0.3716,0.8723
243,0.1286,0.323,0.1455,0.3819,0.8742
244,0.1085,0.3197,0.1254,0.3784,0.8687
245,0.1164,0.3208,0.1333,0.3793,0.8721
246,0.1229,0.3177,0.1396,0.376,0.8724
247,0.1185,0.3335,0.1352,0.3916,0.8726
248,0.1209,0.3073,0.1376,0.3652,0.8805
249,0.1156,0.3067,0.1322,0.3644,0.8771
250,0.1187,0.3045,0.1352,0.362,0.8727
251,0.117,0.3036,0.1335,0.361,0.8798
252,0.1232,0.3016,0.1396,0.3587,0.884
253,0.1183,0.3148,0.1346,0.3718,0.8813
254,0.1183,0.3153,0.1345,0.3721,0.8742
255,0.1141,0.298,0.1303,0.3546,0.8778
256,0.1134,0.2945,0.1295,0.351,0.8836
257,0.1132,0.3036,0.1293,0.3599,0.8781
258,0.117,0.2941,0.133,0.3502,0.882
259,0.1126,0.3023,0.1285,0.3582,0.8834
260,0.1157,0.2976,0.1316,0.3533,0.8788
261,0.1243,0.2826,0.1401,0.3382,0.8818
262,0.1179,0.3058,0.1337,0.3612,0.8726
263,0.1116,0.3066,0.1273,0.3618,0.8796
264,0.1189,0.2861,0.1346,0.3411,0.8823
265,0.1105,0.2867,0.1261,0.3416,0.8797
266,0.102,0.2909,0.1176,0.3456,0.8887
267,0.1068,0.2901,0.1223,0.3446,0.8798
268,0.1022,0.2915,0.1176,0.3459,0.8831
269,0.1095,0.3012,0.1249,0.3554,0.8851
270,0.111,0.2826,0.1263,0.3366,0.8893
271,0.119,0.2765,0.1343,0.3303,0.8809
272,0.1119,0.2707,0.1272,0.3244,0.889
273,0.1089,0.2748,0.1241,0.3283,0.8858
274,0.1138,0.2793,0.129,0.3327,0.8831
275,0.0983,0.2929,0.1134,0.346,0.8876
276,0.1103,0.2733,0.1253,0.3263,0.8871
277,0.1127,0.2782,0.1277,0.331,0.8849
278,0.1011,0.2753,0.1161,0.3279,0.8871
279,0.114,0.2839,0.1289,0.3364,0.8859
280,0.1097,0.2936,0.1245,0.3459,0.8876
281,0.1057,0.2681,0.1204,0.3203,0.8895
282,0.1106,0.2675,0.1254,0.3195,0.8924
283,0.1186,0.2788,0.1332,0.3306,0.8841
284,0.1079,0.2749,0.1225,0.3266,0.8944
285,0.1079,0.2833,0.1225,0.3348,0.8823
286,0.1041,0.2722,0.1187,0.3236,0.8878
287,0.102,0.2638,0.1164,0.315,0.8902
288,0.1101,0.2705,0.1246,0.3215,0.8894
289,0.1014,0.2737,0.1158,0.3246,0.8868
290,0.1058,0.2705,0.1202,0.3213,0.8882
291,0.1029,0.2671,0.1172,0.3177,0.8875
292,0.1074,0.2707,0.1217,0.3212,0.8873
293,0.1065,0.2707,0.1207,0.321,0.8917
294,0.1098,0.2715,0.1239,0.3217,0.8904
295,0.1018,0.2648,0.1159,0.3148,0.8873
296,0.1028,0.2575,0.1169,0.3073,0.8922
297,0.0991,0.2592,0.1131,0.3089,0.8905
298,0.1015,0.2668,0.1155,0.3164,0.8921
299,0.1054,0.2498,0.1194,0.2992,0.8917
