epoch,train/box_loss,train/cls_loss,val/box_loss,val/cls_loss,metrics/mAP50(B)
91,0.3917,0.9723,0.417,1.0423,0.0824
92,0.3906,0.975,0.4159,1.0454,0.0827
93,0.3884,0.972,0.4138,1.0426,0.0835
94,0.383,0.9596,0.4085,1.0306,0.0858
95,0.3805,0.9397,0.406,1.011,0.0906
96,0.3769,0.9393,0.4025,1.0109,0.0925
97,0.3704,0.9304,0.3961,1.0023,0.0981
98,0.3678,0.9362,0.3935,1.0085,0.1016
99,0.3733,0.9123,0.3991,0.9848,0.0985
100,0.358,0.898,0.3838,0.9708,0.1072
101,0.3543,0.8915,0.3801,0.9644,0.1132
102,0.3526,0.8826,0.3786,0.9558,0.1179
103,0.3432,0.8879,0.3692,0.9613,0.1253
104,0.3444,0.8598,0.3704,0.9335,0.1244
105,0.3353,0.8548,0.3613,0.9286,0.1321
106,0.3233,0.8504,0.3493,0.9244,0.1314
107,0.3228,0.8389,0.3488,0.9132,0.1379
108,0.3295,0.8199,0.3555,0.8943,0.1386
109,0.3313,0.8421,0.3574,0.9167,0.1453
110,0.3259,0.8142,0.352,0.8889,0.1464
111,0.3186,0.8099,0.3447,0.8848,0.1576
112,0.3197,0.7935,0.3457,0.8685,0.161
113,0.3112,0.7968,0.3372,0.872,0.1708
114,0.3117,0.7847,0.3378,0.86,0.1702
115,0.3023,0.7741,0.3284,0.8495,0.1797
116,0.3026,0.7759,0.3287,0.8513,0.1866
117,0.2987,0.7551,0.3247,0.8307,0.1913
118,0.3063,0.7621,0.3323,0.8377,0.1962
119,0.2855,0.7514,0.3115,0.8271,0.2017
120,0.2951,0.7574,0.3211,0.8331,0.205
121,0.2821,0.7411,0.3081,0.817,0.2088
122,0.2895,0.7271,0.3154,0.803,0.2224
123,0.2763,0.7347,0.3022,0.8106,0.2273
124,0.2764,0.7193,0.3023,0.7953,0.2305
125,0.2753,0.7139,0.3011,0.7899,0.2427
126,0.2724,0.7099,0.2982,0.786,0.2521
127,0.2653,0.6952,0.291,0.7712,0.2552
128,0.2751,0.7005,0.3008,0.7765,0.2681
129,0.2596,0.694,0.2853,0.7701,0.2761
130,0.2552,0.6761,0.2808,0.7522,0.2837
131,0.255,0.6775,0.2805,0.7536,0.2847
132,0.2544,0.6709,0.2799,0.747,0.2984
133,0.2583,0.6671,0.2838,0.7431,0.3017
134,0.2476,0.6583,0.273,0.7344,0.3115
135,0.2441,0.6614,0.2694,0.7374,0.3219
136,0.2539,0.6686,0.2792,0.7445,0.3264
137,0.2452,0.6482,0.2704,0.7241,0.3368
138,0.2406,0.6507,0.2657,0.7266,0.3465
139,0.2379,0.6248,0.263,0.7006,0.3529
140,0.2432,0.6391,0.2682,0.7149,0.3643
141,0.2288,0.6072,0.2538,0.6829,0.375
142,0.2329,0.6172,0.2578,0.6929,0.3788
143,0.2339,0.6179,0.2588,0.6935,0.3831
144,0.2318,0.618,0.2565,0.6935,0.4015
145,0.2282,0.6134,0.2529,0.6889,0.4083
146,0.2217,0.5986,0.2464,0.674,0.419
147,0.2253,0.5909,0.2499,0.6662,0.4182
148,0.2246,0.5824,0.2491,0.6576,0.4302
149,0.2171,0.5892,0.2415,0.6643,0.4437
150,0.2188,0.5836,0.2432,0.6586,0.4558
151,0.2178,0.5901,0.2421,0.665,0.4581
152,0.208,0.5818,0.2322,0.6566,0.4652
153,0.2122,0.5643,0.2364,0.6389,0.4759
154,0.2145,0.5518,0.2385,0.6263,0.4846
155,0.2041,0.544,0.228,0.6185,0.4967
156,0.1931,0.5503,0.217,0.6246,0.5034
157,0.2093,0.5445,0.2331,0.6187,0.5166
158,0.2021,0.538,0.2259,0.6121,0.5286
159,0.2032,0.5294,0.2268,0.6034,0.5341
160,0.1959,0.5261,0.2194,0.5999,0.5398
161,0.1957,0.5233,0.2192,0.597,0.543
162,0.1972,0.5093,0.2206,0.5829,0.5568
163,0.1931,0.5182,0.2164,0.5917,0.5661
164,0.1947,0.5056,0.2179,0.5789,0.5725
165,0.1955,0.5109,0.2186,0.5841,0.5787
166,0.1985,0.5126,0.2215,0.5856,0.5873
167,0.1821,0.5038,0.2051,0.5767,0.5977
168,0.1838,0.4966,0.2067,0.5694,0.6131
169,0.1833,0.4823,0.2061,0.5548,0.6121
170,0.1924,0.4953,0.2152,0.5677,0.6154
171,0.1794,0.5002,0.2021,0.5724,0.6224
172,0.181,0.4969,0.2035,0.569,0.6341
173,0.1792,0.4711,0.2017,0.5431,0.6439
174,0.1789,0.4799,0.2013,0.5517,0.6463
175,0.1688,0.4762,0.1912,0.5479,0.6572
176,0.183,0.4785,0.2053,0.5499,0.6674
177,0.1711,0.4653,0.1932,0.5366,0.6686
178,0.1713,0.4651,0.1934,0.5362,0.6776
179,0.1619,0.4474,0.1838,0.5184,0.6874
180,0.1677,0.4594,0.1896,0.5302,0.6869
181,0.1764,0.4482,0.1982,0.5188,0.6909
182,0.1556,0.4448,0.1773,0.5152,0.7049
183,0.1647,0.4499,0.1863,0.5202,0.7107
184,0.1672,0.4358,0.1887,0.5059,0.7114
185,0.1698,0.448,0.1912,0.5179,0.7126
186,0.1716,0.4421,0.1929,0.5119,0.7239
187,0.1625,0.4297,0.1838,0.4993,0.7307
188,0.1668,0.4437,0.188,0.5131,0.7469
189,0.1629,0.4294,0.184,0.4986,0.7399
190,0.1627,0.4327,0.1837,0.5017,0.7425
191,0.149,0.4263,0.1699,0.4951,0.7553
192,0.1509,0.4094,0.1718,0.478,0.7563
193,0.151,0.4201,0.1718,0.4885,0.7605
194,0.1513,0.4203,0.172,0.4885,0.7671
195,0.1528,0.4149,0.1734,0.483,0.7695
196,0.1537,0.4074,0.1742,0.4752,0.7682
197,0.1508,0.412,0.1712,0.4797,0.7795
198,0.1405,0.3881,0.1608,0.4556,0.7811
199,0.1495,0.4193,0.1697,0.4866,0.7817
200,0.1358,0.3988,0.156,0.4659,0.7874
201,0.1535,0.406,0.1736,0.4729,0.7979
202,0.1425,0.3834,0.1625,0.4501,0.7962
203,0.1446,0.3754,0.1645,0.4419,0.7997
204,0.1497,0.3823,0.1695,0.4486,0.8021
205,0.1365,0.3921,0.1563,0.4582,0.8111
206,0.1475,0.38,0.1672,0.446,0.806
207,0.1379,0.3714,0.1575,0.4372,0.8168
208,0.1388,0.3748,0.1583,0.4404,0.8141
209,0.1534,0.3712,0.1729,0.4366,0.8155
210,0.1556,0.3717,0.175,0.4369,0.8213
211,0.1403,0.3697,0.1596,0.4347,0.8247
212,0.1393,0.3606,0.1585,0.4254,0.822
213,0.1395,0.3796,0.1586,0.4442,0.8285
214,0.1366,0.3647,0.1556,0.4291,0.8335
215,0.136,0.3587,0.155,0.4229,0.8336
216,0.1395,0.3763,0.1585,0.4403,0.8385
217,0.1396,0.3573,0.1585,0.4211,0.8334
218,0.1327,0.3498,0.1514,0.4134,0.8451
219,0.1342,0.3385,0.1529,0.402,0.8404
220,0.13,0.3451,0.1486,0.4084,0.8443
221,0.1303,0.3476,0.1488,0.4107,0.8465
222,0.1397,0.3573,0.1581,0.4201,0.8461
223,0.1359,0.3552,0.1543,0.4179,0.8529
224,0.1267,0.346,0.145,0.4084,0.8545
225,0.132,0.3263,0.1502,0.3885,0.8512
226,0.1323,0.3337,0.1504,0.3958,0.8518
227,0.134,0.3473,0.1521,0.4091,0.8571
228,0.1315,0.3388,0.1495,0.4005,0.8517
229,0.1342,0.3193,0.1521,0.3808,0.8577
230,0.125,0.3346,0.1429,0.3959,0.8588
231,0.1307,0.3281,0.1485,0.3892,0.864
232,0.1256,0.3359,0.1433,0.3968,0.8604
233,0.1322,0.326,0.1498,0.3868,0.8671
234,0.1316,0.3257,0.1491,0.3862,0.8658
235,0.1284,0.3247,0.1459,0.385,0.865
236,0.1207,0.3206,0.1382,0.3808,0.8702
237,0.124,0.322,0.1414,0.382,0.8652
238,0.1266,0.3112,0.1439,0.371,0.8685
239,0.123,0.3293,0.1402,0.3889,0.8682
240,0.123,0.3295,0.1402,0.3889,0.8706
241,0.1243,0.3112,0.1414,0.3704,0.8628
242,0.1202,0.316,0.1372,0.375,0.8707
243,0.125,0.3152,0.1419,0.374,0.8743
244,0.1169,0.3026,0.1338,0.3612,0.8706
245,0.1189,0.3089,0.1357,0.3674,0.8719
246,0.1217,0.3115,0.1384,0.3698,0.8712
247,0.1258,0.303,0.1425,0.3611,0.8794
248,0.1201,0.3131,0.1368,0.371,0.8783
249,0.1229,0.3,0.1395,0.3577,0.8758
250,0.1182,0.307,0.1347,0.3645,0.8717
251,0.1256,0.3123,0.1421,0.3696,0.8727
252,0.1213,0.2828,0.1376,0.34,0.8798
253,0.1195,0.2996,0.1358,0.3566,0.8771
254,0.1204,0.2941,0.1367,0.351,0.882
255,0.1256,0.2896,0.1418,0.3462,0.8767
256,0.1286,0.2831,0.1447,0.3395,0.8783
257,0.1142,0.2816,0.1303,0.3379,0.8837
258,0.123,0.2874,0.139,0.3435,0.8817
259,0.1112,0.2849,0.1271,0.3408,0.887
260,0.1125,0.2882,0.1284,0.344,0.8806
261,0.1083,0.2834,0.1241,0.339,0.8764
262,0.1093,0.2811,0.1251,0.3365,0.8849
263,0.1094,0.2822,0.1251,0.3375,0.8815
264,0.111,0.2769,0.1267,0.332,0.8863
265,0.1111,0.2955,0.1267,0.3504,0.8808
266,0.1147,0.2867,0.1302,0.3413,0.883
267,0.1107,0.2782,0.1262,0.3327,0.8907
268,0.1209,0.2839,0.1363,0.3382,0.8855
269,0.1167,0.2721,0.1321,0.3263,0.8908
270,0.1056,0.2686,0.121,0.3226,0.8865
271,0.1123,0.2802,0.1276,0.334,0.8847
272,0.108,0.2691,0.1232,0.3228,0.8869
273,0.1126,0.2661,0.1278,0.3196,0.8894
274,0.11,0.275,0.1251,0.3283,0.8874
275,0.108,0.2542,0.1231,0.3074,0.8873
276,0.1147,0.2614,0.1297,0.3144,0.8836
277,0.0994,0.2611,0.1144,0.3139,0.8923
278,0.1085,0.2749,0.1234,0.3276,0.8911
279,0.1004,0.2671,0.1152,0.3196,0.8855
280,0.1134,0.2461,0.1282,0.2984,0.8844
281,0.1083,0.2847,0.123,0.3369,0.8899
282,0.1057,0.275,0.1205,0.327,0.8871
283,0.1029,0.247,0.1176,0.2989,0.8905
284,0.1012,0.2554,0.1158,0.3071,0.8902
285,0.0982,0.2638,0.1128,0.3154,0.8917
286,0.1076,0.2494,0.1221,0.3008,0.8855
287,0.1051,0.2609,0.1196,0.3121,0.8907
288,0.0976,0.2477,0.112,0.2988,0.8861
289,0.1113,0.2619,0.1257,0.3128,0.8881
290,0.0998,0.239,0.1142,0.2898,0.8888
291,0.1142,0.2492,0.1285,0.2998,0.8913
292,0.1093,0.2559,0.1235,0.3064,0.8942
293,0.1046,0.2542,0.1188,0.3045,0.8899
294,0.1006,0.2441,0.1148,0.2943,0.8941
295,0.1086,0.243,0.1228,0.293,0.8907
296,0.1028,0.2566,0.1168,0.3064,0.8843
297,0.1012,0.2564,0.1152,0.3061,0.8954
298,0.1107,0.2473,0.1247,0.2969,0.8933
299,0.1075,0.2521,0.1214,0.3015,0.8918
