epoch,train/box_loss,train/cls_loss,val/box_loss,val/cls_loss,metrics/mAP50(B)
47,0.6829,1.6023,0.7056,1.5915,0.0143
48,0.6741,1.5854,0.6973,1.5765,0.0148
49,0.6654,1.5686,0.6891,1.5617,0.0154
50,0.6568,1.552,0.6811,1.547,0.016
51,0.6484,1.5357,0.6731,1.5325,0.0167
52,0.6401,1.5195,0.6653,1.5181,0.0174
53,0.6319,1.5035,0.6576,1.5039,0.0181
54,0.6238,1.4877,0.65,1.4899,0.0188
55,0.6159,1.4721,0.6425,1.476,0.0195
56,0.6081,1.4567,0.6351,1.4622,0.0203
57,0.6003,1.4415,0.6278,1.4486,0.0211
58,0.5927,1.4264,0.6206,1.4352,0.022
59,0.5853,1.4116,0.6135,1.4219,0.0228
60,0.5779,1.3969,0.6065,1.4088,0.0237
61,0.5706,1.3824,0.5996,1.3958,0.0247
62,0.5635,1.368,0.5928,1.3829,0.0257
63,0.5564,1.3539,0.586,1.3702,0.0267
64,0.5495,1.3399,0.5794,1.3576,0.0278
65,0.5426,1.326,0.5729,1.3451,0.0289
66,0.5359,1.3123,0.5665,1.3328,0.03
67,0.5293,1.2988,0.5601,1.3207,0.0312
68,0.5227,1.2855,0.5539,1.3086,0.0324
69,0.5163,1.2723,0.5477,1.2967,0.0337
70,0.5099,1.2593,0.5416,1.2849,0.035
71,0.5037,1.2464,0.5356,1.2733,0.0364
72,0.4975,1.2337,0.5297,1.2618,0.0378
73,0.4914,1.2211,0.5239,1.2504,0.0393
74,0.4855,1.2087,0.5181,1.2391,0.0408
75,0.4796,1.1964,0.5124,1.2279,0.0424
76,0.4738,1.1843,0.5068,1.2169,0.0441
77,0.4681,1.1723,0.5013,1.206,0.0458
78,0.4624,1.1605,0.4959,1.1952,0.0476
79,0.4569,1.1488,0.4905,1.1846,0.0494
80,0.4514,1.1372,0.4852,1.174,0.0513
81,0.4461,1.1258,0.48,1.1636,0.0533
82,0.4408,1.1145,0.4749,1.1532,0.0553
83,0.4355,1.1034,0.4698,1.143,0.0574
84,0.4304,1.0924,0.4648,1.1329,0.0596
85,0.4253,1.0815,0.4599,1.1229,0.0619
86,0.4203,1.0707,0.455,1.1131,0.0643
87,0.4154,1.0601,0.4502,1.1033,0.0667
88,0.4106,1.0496,0.4455,1.0936,0.0692
89,0.4058,1.0392,0.4408,1.0841,0.0718
90,0.4011,1.029,0.4362,1.0746,0.0745
91,0.3965,1.0189,0.4317,1.0653,0.0773
92,0.3919,1.0089,0.4272,1.056,0.0802
93,0.3874,0.999,0.4228,1.0469,0.0831
94,0.383,0.9892,0.4184,1.0378,0.0862
95,0.3786,0.9795,0.4141,1.0289,0.0894
96,0.3743,0.97,0.4099,1.02,0.0927
97,0.3701,0.9606,0.4058,1.0113,0.0961
98,0.3659,0.9513,0.4016,1.0026,0.0995
99,0.3618,0.9421,0.3976,0.9941,0.1032
100,0.3578,0.933,0.3936,0.9856,0.1069
101,0.3538,0.924,0.3896,0.9772,0.1107
102,0.3498,0.9151,0.3858,0.9689,0.1146
103,0.346,0.9064,0.3819,0.9608,0.1187
104,0.3422,0.8977,0.3781,0.9526,0.1229
105,0.3384,0.8891,0.3744,0.9446,0.1272
106,0.3347,0.8807,0.3707,0.9367,0.1316
107,0.3311,0.8723,0.3671,0.9289,0.1362
108,0.3275,0.8641,0.3635,0.9211,0.1409
109,0.3239,0.8559,0.36,0.9134,0.1457
110,0.3205,0.8478,0.3565,0.9059,0.1507
111,0.317,0.8399,0.3531,0.8984,0.1557
112,0.3136,0.832,0.3497,0.8909,0.161
113,0.3103,0.8242,0.3464,0.8836,0.1663
114,0.307,0.8165,0.3431,0.8763,0.1718
115,0.3038,0.8089,0.3399,0.8692,0.1774
116,0.3006,0.8014,0.3367,0.862,0.1832
117,0.2975,0.794,0.3335,0.855,0.1891
118,0.2944,0.7867,0.3304,0.8481,0.1951
119,0.2914,0.7795,0.3274,0.8412,0.2013
120,0.2884,0.7723,0.3243,0.8344,0.2076
121,0.2854,0.7653,0.3214,0.8277,0.2141
122,0.2825,0.7583,0.3184,0.821,0.2207
123,0.2796,0.7514,0.3155,0.8145,0.2274
124,0.2768,0.7446,0.3127,0.808,0.2342
125,0.274,0.7378,0.3098,0.8015,0.2412
126,0.2713,0.7312,0.3071,0.7952,0.2483
127,0.2686,0.7246,0.3043,0.7889,0.2556
128,0.2659,0.7181,0.3016,0.7827,0.2629
129,0.2633,0.7117,0.299,0.7765,0.2704
130,0.2607,0.7053,0.2963,0.7704,0.278
131,0.2582,0.6991,0.2937,0.7644,0.2857
132,0.2557,0.6929,0.2912,0.7584,0.2935
133,0.2532,0.6868,0.2887,0.7525,0.3015
134,0.2508,0.6807,0.2862,0.7467,0.3095
135,0.2484,0.6747,0.2837,0.741,0.3176
136,0.246,0.6688,0.2813,0.7353,0.3258
137,0.2437,0.663,0.2789,0.7296,0.3342
138,0.2414,0.6573,0.2766,0.724,0.3425
139,0.2392,0.6516,0.2743,0.7185,0.351
140,0.2369,0.6459,0.272,0.7131,0.3596
141,0.2348,0.6404,0.2697,0.7077,0.3682
142,0.2326,0.6349,0.2675,0.7023,0.3768
143,0.2305,0.6295,0.2653,0.6971,0.3855
144,0.2284,0.6241,0.2632,0.6919,0.3943
145,0.2263,0.6188,0.261,0.6867,0.4031
146,0.2243,0.6136,0.2589,0.6816,0.4119
147,0.2223,0.6084,0.2569,0.6765,0.4208
148,0.2203,0.6033,0.2548,0.6715,0.4297
149,0.2184,0.5982,0.2528,0.6666,0.4386
150,0.2165,0.5932,0.2508,0.6617,0.4474
151,0.2146,0.5883,0.2489,0.6569,0.4563
152,0.2127,0.5834,0.2469,0.6521,0.4652
153,0.2109,0.5786,0.245,0.6474,0.4741
154,0.2091,0.5739,0.2432,0.6427,0.4829
155,0.2073,0.5692,0.2413,0.6381,0.4917
156,0.2056,0.5645,0.2395,0.6335,0.5005
157,0.2039,0.56,0.2377,0.629,0.5092
158,0.2022,0.5554,0.2359,0.6245,0.5178
159,0.2005,0.5509,0.2342,0.6201,0.5264
160,0.1989,0.5465,0.2324,0.6157,0.535
161,0.1972,0.5421,0.2307,0.6114,0.5435
162,0.1956,0.5378,0.229,0.6071,0.5518
163,0.1941,0.5336,0.2274,0.6029,0.5602
164,0.1925,0.5293,0.2258,0.5987,0.5684
165,0.191,0.5252,0.2242,0.5945,0.5765
166,0.1895,0.5211,0.2226,0.5904,0.5845
167,0.188,0.517,0.221,0.5864,0.5925
168,0.1866,0.513,0.2195,0.5824,0.6003
169,0.1851,0.509,0.2179,0.5784,0.608
170,0.1837,0.5051,0.2164,0.5745,0.6156
171,0.1823,0.5012,0.215,0.5706,0.6231
172,0.1809,0.4974,0.2135,0.5668,0.6304
173,0.1796,0.4936,0.2121,0.563,0.6377
174,0.1782,0.4898,0.2106,0.5592,0.6448
175,0.1769,0.4861,0.2092,0.5555,0.6518
176,0.1756,0.4825,0.2079,0.5518,0.6586
177,0.1744,0.4789,0.2065,0.5482,0.6653
178,0.1731,0.4753,0.2052,0.5446,0.6719
179,0.1719,0.4718,0.2038,0.5411,0.6784
180,0.1706,0.4683,0.2025,0.5376,0.6847
181,0.1694,0.4649,0.2012,0.5341,0.6909
182,0.1683,0.4615,0.2,0.5306,0.6969
183,0.1671,0.4581,0.1987,0.5273,0.7028
184,0.166,0.4548,0.1975,0.5239,0.7086
185,0.1648,0.4515,0.1963,0.5206,0.7142
186,0.1637,0.4483,0.1951,0.5173,0.7197
187,0.1626,0.4451,0.1939,0.514,0.725
188,0.1615,0.4419,0.1927,0.5108,0.7303
189,0.1605,0.4388,0.1916,0.5076,0.7353
190,0.1594,0.4357,0.1904,0.5045,0.7403
191,0.1584,0.4327,0.1893,0.5014,0.7451
192,0.1574,0.4296,0.1882,0.4983,0.7498
193,0.1564,0.4267,0.1871,0.4952,0.7544
194,0.1554,0.4237,0.1861,0.4922,0.7588
195,0.1544,0.4208,0.185,0.4893,0.7631
196,0.1534,0.4179,0.184,0.4863,0.7673
197,0.1525,0.4151,0.1829,0.4834,0.7714
198,0.1516,0.4123,0.1819,0.4805,0.7753
199,0.1506,0.4095,0.1809,0.4777,0.7791
200,0.1497,0.4068,0.1799,0.4748,0.7828
201,0.1489,0.4041,0.179,0.4721,0.7865
202,0.148,0.4014,0.178,0.4693,0.7899
203,0.1471,0.3988,0.1771,0.4666,0.7933
204,0.1463,0.3962,0.1761,0.4639,0.7966
205,0.1454,0.3936,0.1752,0.4612,0.7998
206,0.1446,0.391,0.1743,0.4586,0.8029
207,0.1438,0.3885,0.1734,0.456,0.8058
208,0.143,0.386,0.1725,0.4534,0.8087
209,0.1422,0.3836,0.1717,0.4508,0.8115
210,0.1414,0.3811,0.1708,0.4483,0.8142
211,0.1407,0.3787,0.17,0.4458,0.8168
212,0.1399,0.3764,0.1691,0.4433,0.8193
213,0.1392,0.374,0.1683,0.4409,0.8217
214,0.1384,0.3717,0.1675,0.4385,0.8241
215,0.1377,0.3694,0.1667,0.4361,0.8264
216,0.137,0.3672,0.1659,0.4337,0.8286
217,0.1363,0.3649,0.1651,0.4314,0.8307
218,0.1356,0.3627,0.1644,0.4291,0.8327
219,0.1349,0.3606,0.1636,0.4268,0.8347
220,0.1343,0.3584,0.1629,0.4245,0.8366
221,0.1336,0.3563,0.1621,0.4223,0.8384
222,0.133,0.3542,0.1614,0.4201,0.8402
223,0.1323,0.3521,0.1607,0.4179,0.8419
224,0.1317,0.35,0.16,0.4157,0.8436
225,0.1311,0.348,0.1593,0.4136,0.8452
226,0.1305,0.346,0.1586,0.4115,0.8467
227,0.1298,0.344,0.1579,0.4094,0.8482
228,0.1293,0.3421,0.1573,0.4073,0.8496
229,0.1287,0.3401,0.1566,0.4052,0.851
230,0.1281,0.3382,0.1559,0.4032,0.8523
231,0.1275,0.3363,0.1553,0.4012,0.8536
232,0.127,0.3345,0.1547,0.3992,0.8548
233,0.1264,0.3326,0.1541,0.3973,0.856
234,0.1259,0.3308,0.1534,0.3953,0.8571
235,0.1253,0.329,0.1528,0.3934,0.8582
236,0.1248,0.3272,0.1522,0.3915,0.8593
237,0.1243,0.3255,0.1517,0.3896,0.8603
238,0.1238,0.3237,0.1511,0.3878,0.8613
239,0.1233,0.322,0.1505,0.3859,0.8623
240,0.1228,0.3203,0.1499,0.3841,0.8632
241,0.1223,0.3187,0.1494,0.3823,0.864
242,0.1218,0.317,0.1488,0.3806,0.8649
243,0.1213,0.3154,0.1483,0.3788,0.8657
244,0.1209,0.3138,0.1478,0.3771,0.8665
245,0.1204,0.3122,0.1472,0.3753,0.8672
246,0.12,0.3106,0.1467,0.3736,0.8679
247,0.1195,0.309,0.1462,0.372,0.8686
248,0.1191,0.3075,0.1457,0.3703,0.8693
249,0.1186,0.306,0.1452,0.3687,0.87
250,0.1182,0.3045,0.1447,0.367,0.8706
251,0.1178,0.303,0.1442,0.3654,0.8712
252,0.1174,0.3015,0.1438,0.3638,0.8717
253,0.117,0.3001,0.1433,0.3623,0.8723
254,0.1166,0.2986,0.1428,0.3607,0.8728
255,0.1162,0.2972,0.1424,0.3592,0.8733
256,0.1158,0.2958,0.1419,0.3576,0.8738
257,0.1154,0.2944,0.1415,0.3561,0.8743
258,0.115,0.2931,0.141,0.3546,0.8748
259,0.1147,0.2917,0.1406,0.3532,0.8752
260,0.1143,0.2904,0.1402,0.3517,0.8756
261,0.1139,0.2891,0.1398,0.3503,0.876
262,0.1136,0.2878,0.1394,0.3489,0.8764
263,0.1132,0.2865,0.1389,0.3474,0.8768
264,0.1129,0.2852,0.1385,0.346,0.8771
265,0.1125,0.284,0.1381,0.3447,0.8775
266,0.1122,0.2827,0.1378,0.3433,0.8778
267,0.1119,0.2815,0.1374,0.342,0.8781
268,0.1115,0.2803,0.137,0.3406,0.8784
269,0.1112,0.2791,0.1366,0.3393,0.8787
270,0.1109,0.2779,0.1362,0.338,0.879
271,0.1106,0.2767,0.1359,0.3367,0.8793
272,0.1103,0.2756,0.1355,0.3354,0.8796
273,0.11,0.2744,0.1352,0.3342,0.8798
274,0.1097,0.2733,0.1348,0.3329,0.8801
275,0.1094,0.2722,0.1345,0.3317,0.8803
276,0.1091,0.2711,0.1341,0.3305,0.8805
277,0.1088,0.27,0.1338,0.3293,0.8807
278,0.1085,0.2689,0.1335,0.3281,0.8809
279,0.1083,0.2679,0.1331,0.3269,0.8811
280,0.108,0.2668,0.1328,0.3257,0.8813
281,0.1077,0.2658,0.1325,0.3245,0.8815
282,0.1075,0.2648,0.1322,0.3234,0.8817
283,0.1072,0.2638,0.1319,0.3223,0.8818
284,0.1069,0.2628,0.1316,0.3212,0.882
285,0.1067,0.2618,0.1313,0.32,0.8822
286,0.1064,0.2608,0.131,0.319,0.8823
287,0.1062,0.2598,0.1307,0.3179,0.8825
288,0.106,0.2589,0.1304,0.3168,0.8826
289,0.1057,0.2579,0.1301,0.3157,0.8827
290,0.1055,0.257,0.1298,0.3147,0.8829
291,0.1053,0.2561,0.1296,0.3137,0.883
292,0.105,0.2552,0.1293,0.3126,0.8831
293,0.1048,0.2543,0.129,0.3116,0.8832
294,0.1046,0.2534,0.1288,0.3106,0.8833
295,0.1044,0.2525,0.1285,0.3096,0.8834
296,0.1042,0.2517,0.1282,0.3086,0.8835
297,0.1039,0.2508,0.128,0.3077,0.8836
298,0.1037,0.25,0.1277,0.3067,0.8837
299,0.1035,0.2491,0.1275,0.3058,0.8838
