epoch,train/box_loss,train/cls_loss,val/box_loss,val/cls_loss,metrics/mAP50(B)
105,0.3415,0.8656,0.3675,0.9395,0.1339
106,0.3294,0.8424,0.3554,0.9165,0.1429
107,0.3304,0.8587,0.3564,0.9329,0.1426
108,0.3281,0.82,0.3541,0.8945,0.1477
109,0.3265,0.8424,0.3526,0.917,0.1517
110,0.324,0.8228,0.3501,0.8975,0.1514
111,0.3114,0.8127,0.3375,0.8876,0.1623
112,0.306,0.8016,0.3321,0.8766,0.1681
113,0.3167,0.8016,0.3428,0.8768,0.1808
114,0.3087,0.7908,0.3348,0.866,0.1786
115,0.3001,0.7926,0.3261,0.868,0.186
116,0.3084,0.7775,0.3344,0.853,0.191
117,0.2981,0.7707,0.3241,0.8462,0.1937
118,0.3003,0.7595,0.3263,0.8352,0.2069
119,0.2917,0.755,0.3177,0.8308,0.2122
120,0.2987,0.7511,0.3246,0.8269,0.2189
121,0.2942,0.7282,0.3201,0.804,0.2205
122,0.2813,0.7244,0.3072,0.8003,0.2343
123,0.2845,0.7345,0.3104,0.8104,0.2329
124,0.28,0.7233,0.3059,0.7993,0.246
125,0.2809,0.714,0.3067,0.7901,0.2581
126,0.2665,0.7093,0.2922,0.7853,0.256
127,0.272,0.7056,0.2978,0.7817,0.2648
128,0.2712,0.6923,0.2969,0.7683,0.2745
129,0.2545,0.6842,0.2802,0.7603,0.2805
130,0.2548,0.6859,0.2804,0.762,0.2853
131,0.248,0.6705,0.2735,0.7466,0.2982
132,0.2543,0.6756,0.2798,0.7517,0.3029
133,0.2568,0.6529,0.2823,0.7289,0.3158
134,0.2583,0.6689,0.2837,0.745,0.32
135,0.2488,0.6587,0.2741,0.7347,0.3359
136,0.2542,0.6513,0.2795,0.7273,0.3375
137,0.2368,0.6516,0.262,0.7275,0.3475
138,0.2329,0.6515,0.2581,0.7274,0.3597
139,0.2389,0.6408,0.264,0.7166,0.3624
140,0.2389,0.6126,0.2639,0.6883,0.3757
141,0.2346,0.6117,0.2596,0.6874,0.3879
142,0.2223,0.6117,0.2472,0.6873,0.3882
143,0.23,0.6117,0.2549,0.6873,0.4026
144,0.2219,0.6105,0.2466,0.686,0.412
145,0.2297,0.5954,0.2544,0.6709,0.4227
146,0.2261,0.5977,0.2508,0.6731,0.4259
147,0.2176,0.5852,0.2422,0.6605,0.4349
148,0.2178,0.5815,0.2423,0.6566,0.4497
149,0.2131,0.5703,0.2375,0.6453,0.4583
150,0.2162,0.5693,0.2405,0.6443,0.4674
151,0.2194,0.5612,0.2436,0.6361,0.4769
152,0.2078,0.5595,0.232,0.6343,0.4831
153,0.2134,0.5711,0.2376,0.6458,0.4951
154,0.2065,0.5505,0.2305,0.6251,0.5045
155,0.2034,0.5747,0.2273,0.6491,0.5106
156,0.2051,0.5531,0.2289,0.6274,0.5275
157,0.1987,0.5462,0.2225,0.6205,0.5324
158,0.1994,0.5335,0.2231,0.6076,0.5365
159,0.1945,0.5417,0.2182,0.6157,0.551
160,0.2087,0.5273,0.2323,0.6011,0.555
161,0.1974,0.5286,0.2209,0.6024,0.5691
162,0.1921,0.544,0.2155,0.6176,0.579
163,0.1951,0.5186,0.2185,0.5921,0.5817
164,0.192,0.5246,0.2152,0.5979,0.5956
165,0.1899,0.5057,0.213,0.5789,0.6025
166,0.1926,0.5071,0.2156,0.5802,0.6121
167,0.1918,0.5177,0.2148,0.5905,0.6236
168,0.1839,0.4946,0.2068,0.5674,0.6253
169,0.1822,0.5103,0.2051,0.5829,0.6318
170,0.1823,0.4977,0.2051,0.5701,0.6393
171,0.1708,0.4838,0.1934,0.5561,0.6474
172,0.1734,0.4897,0.1959,0.5618,0.6573
173,0.1864,0.4888,0.2089,0.5608,0.6661
174,0.1865,0.4824,0.2089,0.5542,0.6733
175,0.1757,0.4613,0.198,0.533,0.6822
176,0.1785,0.4646,0.2007,0.536,0.6869
177,0.1759,0.4649,0.1981,0.5362,0.6982
178,0.1885,0.4629,0.2106,0.534,0.6999
179,0.1775,0.4651,0.1994,0.536,0.7156
180,0.17,0.4582,0.1919,0.529,0.7159
181,0.1647,0.4428,0.1865,0.5134,0.7179
182,0.1602,0.4533,0.1819,0.5237,0.7236
183,0.1681,0.4519,0.1897,0.5221,0.7344
184,0.1622,0.4483,0.1837,0.5184,0.7383
185,0.1577,0.4493,0.1792,0.5192,0.747
186,0.1605,0.4442,0.1818,0.5139,0.752
187,0.1572,0.4382,0.1785,0.5077,0.7559
188,0.17,0.4309,0.1912,0.5002,0.759
189,0.1649,0.4152,0.186,0.4843,0.7623
190,0.1594,0.4289,0.1804,0.4979,0.7707
191,0.1658,0.4242,0.1867,0.493,0.7796
192,0.1577,0.4218,0.1786,0.4905,0.7826
193,0.1521,0.4066,0.1728,0.475,0.783
194,0.163,0.4053,0.1837,0.4736,0.7919
195,0.1571,0.4196,0.1777,0.4877,0.797
196,0.1483,0.4081,0.1688,0.476,0.7976
197,0.1515,0.4112,0.172,0.4788,0.8049
198,0.1472,0.4032,0.1675,0.4707,0.8087
199,0.1437,0.4006,0.164,0.4679,0.8091
200,0.1544,0.4052,0.1746,0.4724,0.8175
201,0.1584,0.391,0.1785,0.4579,0.8219
202,0.141,0.3933,0.161,0.4601,0.8271
203,0.1499,0.3863,0.1699,0.4529,0.8305
204,0.143,0.384,0.1629,0.4504,0.8266
205,0.143,0.3826,0.1628,0.4487,0.8313
206,0.1416,0.3844,0.1613,0.4503,0.8388
207,0.1395,0.3764,0.1591,0.4421,0.8419
208,0.1432,0.3878,0.1628,0.4534,0.8449
209,0.138,0.3683,0.1575,0.4337,0.8579
210,0.1428,0.3716,0.1621,0.4368,0.8508
211,0.1404,0.3673,0.1597,0.4323,0.8552
212,0.1387,0.3801,0.1579,0.4449,0.8573
213,0.1346,0.3678,0.1538,0.4325,0.8589
214,0.1355,0.3723,0.1546,0.4367,0.8585
215,0.1415,0.35,0.1605,0.4142,0.8641
216,0.1395,0.3618,0.1584,0.4259,0.8618
217,0.1314,0.3647,0.1502,0.4285,0.8656
218,0.1361,0.3561,0.1549,0.4197,0.867
219,0.1387,0.3619,0.1574,0.4253,0.8707
220,0.1259,0.3471,0.1445,0.4104,0.8794
221,0.1363,0.3605,0.1548,0.4236,0.8688
222,0.1296,0.3656,0.1481,0.4285,0.8783
223,0.1352,0.3423,0.1535,0.405,0.8732
224,0.1279,0.3397,0.1462,0.4022,0.8783
225,0.122,0.3529,0.1403,0.4152,0.8847
226,0.1223,0.352,0.1405,0.4141,0.8832
227,0.1301,0.3333,0.1482,0.3952,0.8813
228,0.1306,0.3322,0.1486,0.3939,0.8839
229,0.1241,0.3315,0.1421,0.393,0.8895
230,0.1313,0.3211,0.1491,0.3825,0.8867
231,0.1192,0.3227,0.137,0.3839,0.8908
232,0.1266,0.3203,0.1443,0.3812,0.8916
233,0.1204,0.3204,0.138,0.3811,0.8908
234,0.1226,0.3245,0.1402,0.3851,0.9003
235,0.1256,0.3249,0.1431,0.3853,0.897
236,0.1205,0.3338,0.1379,0.3939,0.8901
237,0.1224,0.3117,0.1397,0.3717,0.8978
238,0.1288,0.3259,0.1461,0.3857,0.8963
239,0.1204,0.3146,0.1376,0.3742,0.9018
240,0.127,0.3143,0.1441,0.3737,0.8978
241,0.1167,0.3185,0.1337,0.3777,0.9008
242,0.1245,0.3025,0.1415,0.3616,0.9035
243,0.1286,0.313,0.1455,0.3719,0.9054
244,0.1085,0.3097,0.1254,0.3684,0.9
245,0.1164,0.3108,0.1333,0.3693,0.9034
246,0.1229,0.3077,0.1396,0.366,0.9037
247,0.1185,0.3235,0.1352,0.3816,0.9039
248,0.1209,0.2973,0.1376,0.3552,0.9119
249,0.1156,0.2967,0.1322,0.3544,0.9085
250,0.1187,0.2945,0.1352,0.352,0.9041
251,0.117,0.2936,0.1335,0.351,0.9113
252,0.1232,0.2916,0.1396,0.3487,0.9155
253,0.1183,0.3048,0.1346,0.3618,0.9128
254,0.1183,0.3053,0.1345,0.3621,0.9057
255,0.1141,0.288,0.1303,0.3446,0.9093
256,0.1134,0.2845,0.1295,0.341,0.9151
257,0.1132,0.2936,0.1293,0.3499,0.9097
258,0.117,0.2841,0.133,0.3402,0.9136
259,0.1126,0.2923,0.1285,0.3482,0.9151
260,0.1157,0.2876,0.1316,0.3433,0.9104
261,0.1243,0.2726,0.1401,0.3282,0.9134
262,0.1179,0.2958,0.1337,0.3512,0.9043
263,0.1116,0.2966,0.1273,0.3518,0.9113
264,0.1189,0.2761,0.1346,0.3311,0.914
265,0.1105,0.2767,0.1261,0.3316,0.9114
266,0.102,0.2809,0.1176,0.3356,0.9204
267,0.1068,0.2801,0.1223,0.3346,0.9115
268,0.1022,0.2815,0.1176,0.3359,0.9148
269,0.1095,0.2912,0.1249,0.3454,0.9168
270,0.111,0.2726,0.1263,0.3266,0.921
271,0.119,0.2665,0.1343,0.3203,0.9127
272,0.1119,0.2607,0.1272,0.3144,0.9208
273,0.1089,0.2648,0.1241,0.3183,0.9176
274,0.1138,0.2693,0.129,0.3227,0.9149
275,0.0983,0.2829,0.1134,0.336,0.9194
276,0.1103,0.2633,0.1253,0.3163,0.9189
277,0.1127,0.2682,0.1277,0.321,0.9167
278,0.1011,0.2653,0.1161,0.3179,0.9189
279,0.114,0.2739,0.1289,0.3264,0.9178
280,0.1097,0.2836,0.1245,0.3359,0.9195
281,0.1057,0.2581,0.1204,0.3103,0.9213
282,0.1106,0.2575,0.1254,0.3095,0.9242
283,0.1186,0.2688,0.1332,0.3206,0.916
284,0.1079,0.2649,0.1225,0.3166,0.9262
285,0.1079,0.2733,0.1225,0.3248,0.9141
286,0.1041,0.2622,0.1187,0.3136,0.9197
287,0.102,0.2538,0.1164,0.305,0.9221
288,0.1101,0.2605,0.1246,0.3115,0.9213
289,0.1014,0.2637,0.1158,0.3146,0.9187
290,0.1058,0.2605,0.1202,0.3113,0.9201
291,0.1029,0.2571,0.1172,0.3077,0.9194
292,0.1074,0.2607,0.1217,0.3112,0.9192
293,0.1065,0.2607,0.1207,0.311,0.9236
294,0.1098,0.2615,0.1239,0.3117,0.9223
295,0.1018,0.2548,0.1159,0.3048,0.9192
296,0.1028,0.2475,0.1169,0.2973,0.9241
297,0.0991,0.2492,0.1131,0.2989,0.9224
298,0.1015,0.2568,0.1155,0.3064,0.9241
299,0.1054,0.2398,0.1194,0.2892,0.9236
